case_id,grid,shape,spacing,anisotropy,rho_target,rho_in,rho_eff,r_in,stencil_m,n_directions,n_orbits,apriori_bound,n_voxels,area_true,area_v3,area_rel_err,area_E0,area_E0_rel_err,volume_true,volume_est,volume_rel_err,sphericity_true,sphericity_v3,sphericity_rel_err
confirm2-0214-torus-rho6.5-sp3.5x1x1-rot0,confirm2,torus,3.5x1x1,3.5,6.5,6.167723755692258,14.965758218822844,21.587033144922902,5,577,98,0.031455407493430385,171997,53124.62612952363,53290.977577260564,0.0031313434061888135,62765.103936469524,0.18146909464249883,604292.6222233314,601989.5,-0.0038112698031256276,0.6506584872679025,0.6469783007393012,-0.005656095479603107
confirm2-0215-torus-rho6.5-sp3.5x1x1-rot1,confirm2,torus,3.5x1x1,3.5,6.5,6.504315678761263,14.985599582433148,22.76510487566442,5,577,98,0.030587630642321523,172682,53124.62612952363,53244.33294064048,0.0022533205377293086,63957.76129360882,0.20391927347729122,604292.6222233314,604387.0,0.000156178932520179,0.6506584872679025,0.6492632334249879,-0.0021443720019287404
confirm2-0216-sphere-rho7.5-sp3.5x1x1-offset0,confirm2,sphere,3.5x1x1,3.5,7.5,7.144285571457135,7.497280820642197,25.004999500099974,5,577,98,0.029263173956862048,21624,8659.014751456867,8651.09027020533,-0.0009151712381831878,10180.495340211519,0.17571058976411424,75766.37907524758,75684.0,-0.0010872774475042535,0.9999999999999993,1.0001903624047244,0.00019036240472503074
confirm2-0217-sphere-rho7.5-sp3.5x1x1-offset1,confirm2,sphere,3.5x1x1,3.5,7.5,7.2618657297936196,7.504093280203704,25.41653005427767,5,577,98,0.029057120988158637,21683,8659.014751456867,8663.667348164961,0.0005373124820362563,10216.874200569378,0.17991185993191694,75766.37907524758,75890.5,0.0016382058409991629,0.9999999999999993,1.0005542289771205,0.0005542289771212072
confirm2-0218-ellipsoid-rho7.5-sp3.5x1x1-rot0,confirm2,ellipsoid,3.5x1x1,3.5,7.5,7.428571428571429,11.38708945662077,26.0,5,577,98,0.028781578209199903,75764,22144.920164560142,22216.43416294342,0.003229363567439192,24549.87912836598,0.10860093176829966,265182.3267633665,265174.0,-3.1400144452131684e-05,0.9013768296955863,0.8984565179424269,-0.0032398345031185993
confirm2-0219-ellipsoid-rho7.5-sp3.5x1x1-rot1,confirm2,ellipsoid,3.5x1x1,3.5,7.5,7.543073589968048,11.388742481837298,26.40075756488817,5,577,98,0.02860281143065594,75797,22144.920164560142,22140.75530317753,-0.00018807299153311696,25508.402831652842,0.15188506628601384,265182.3267633665,265289.5,0.0004041492430568727,0.9013768296955863,0.9017892760557094,0.00045757373224497577
confirm2-0220-cylinder-rho7.5-sp3.5x1x1-rot0,confirm2,cylinder,3.5x1x1,3.5,7.5,7.450517034517313,8.773736334372444,26.076809620810597,5,577,98,0.028746676123865125,34656,13854.42360233099,13060.736289040888,-0.05728764588636981,13969.656590481785,0.00831741481698356,125014.52547415854,121296.0,-0.02974474734079746,0.8727087161424514,0.9072927698604418,0.039628404160851005
confirm2-0221-cylinder-rho7.5-sp3.5x1x1-rot1,confirm2,cylinder,3.5x1x1,3.5,7.5,7.4464071599555135,8.862208950596692,26.062425059844298,5,577,98,0.02875318895318597,35715,13854.42360233099,13436.677490117396,-0.030152543635471707,16587.92786952915,0.19730191205776704,125014.52547415854,125002.5,-9.619261532156642e-05,0.8727087161424514,0.899783511412981,0.03102386256688905
confirm2-0222-box-rho7.5-sp3.5x1x1-rot0,confirm2,box,3.5x1x1,3.5,7.5,7.428571428571429,10.374967542389227,26.0,5,577,98,0.028781578209199903,57304,21112.875,19614.30158622391,-0.07097912594926503,20391.492529370484,-0.03416789379132479,206925.46875000003,200564.0,-0.030742802171373707,0.8013324191666676,0.8447857850262394,0.05422639196946544
confirm2-0223-box-rho7.5-sp3.5x1x1-rot1,confirm2,box,3.5x1x1,3.5,7.5,7.543073589968048,10.482953318484675,26.40075756488817,5,577,98,0.02860281143065594,59112,21112.875,20025.595978707526,-0.051498387656464306,24759.946248857836,0.17274157351179475,206925.46875000003,206892.0,-0.00016174301888605136,0.8013324191666676,0.8447492337320519,0.054180778821521836
confirm2-0224-capsule-rho7.5-sp3.5x1x1-rot0,confirm2,capsule,3.5x1x1,3.5,7.5,7.412069583470198,12.2648158122996,25.942243542145693,5,577,98,0.028808027040582863,94669,28141.797942234818,28343.24539110376,0.007158300591967981,30747.61632100593,0.09259601622184688,331477.90845420817,331341.5,-0.0004115159735509355,0.8230672927423683,0.8169931908520163,-0.007379836307325305
confirm2-0225-capsule-rho7.5-sp3.5x1x1-rot1,confirm2,capsule,3.5x1x1,3.5,7.5,7.483314773547883,12.264038434706762,26.19160170741759,5,577,98,0.028695086160994195,94651,28141.797942234818,28143.763003886444,6.982715374692638e-05,32932.68992805117,0.1702411479057011,331477.90845420817,331278.5,-0.0006015738881003374,0.8230672927423683,0.822679723726681,-0.0004708837528898391
confirm2-0226-torus-rho7.5-sp3.5x1x1-rot0,confirm2,torus,3.5x1x1,3.5,7.5,7.466933911641131,17.317768303344238,26.13426869074396,5,577,98,0.028720767840900663,266502,70728.05253930662,70955.83428726072,0.0032205290514326634,83599.32407004783,0.1819825524474621,928305.6895783994,932757.0,0.004795091176940103,0.6506584872679024,0.6506413968470814,-2.6266345794945245e-05
confirm2-0227-torus-rho7.5-sp3.5x1x1-rot1,confirm2,torus,3.5x1x1,3.5,7.5,7.495576927054231,17.289476705377375,26.23451924468981,5,577,98,0.028675971826766677,265198,70728.05253930662,70962.6135824241,0.0033163792115884494,85184.74218487648,0.20439824265676831,928305.6895783994,928193.0,-0.00012139274773870223,0.6506584872679024,0.6484553056926364,-0.00338607982279171
confirm2-0228-sphere-rho8.5-sp3.5x1x1-offset0,confirm2,sphere,3.5x1x1,3.5,8.5,8.25239606516353,8.501492307199667,28.883386228072357,5,577,98,0.027656072244898147,31529,11122.023391871264,11136.324733541695,0.0012858579025183392,13122.89720609109,0.1799019606164649,110293.3986360567,110351.5,0.0005267891339082453,0.9999999999999996,0.9990665043692828,-0.000933495630716763
confirm2-0229-sphere-rho8.5-sp3.5x1x1-offset1,confirm2,sphere,3.5x1x1,3.5,8.5,8.171628369185767,8.49708589710342,28.600699292150182,5,577,98,0.027751582683550238,31480,11122.023391871264,11125.421177658853,0.0003055006870487098,13101.265263781004,0.17795699596858472,110293.3986360567,110180.0,-0.0010281543361529977,0.9999999999999996,0.9990092482547788,-0.000990751745220786
confirm2-0230-ellipsoid-rho8.5-sp3.5x1x1-rot0,confirm2,ellipsoid,3.5x1x1,3.5,8.5,8.523676508672171,12.906774574219337,29.832867780352597,5,577,98,0.027354906451358272,110326,28443.919678035025,28566.162742326036,0.004297687016231011,31589.04510454603,0.11057285571438791,386026.8952261984,386141.0,0.0002955876266981239,0.9013768296955863,0.8976964265611164,-0.004083090460304861
confirm2-0231-ellipsoid-rho8.5-sp3.5x1x1-rot1,confirm2,ellipsoid,3.5x1x1,3.5,8.5,8.523676508672171,12.90603361018014,29.832867780352597,5,577,98,0.027354906451358272,110307,28443.919678035025,28458.63607856816,0.0005173830013485148,32759.629678976926,0.15172697890419728,386026.8952261984,386074.5,0.00012331983701208138,0.9013768296955863,0.9009847790592224,-0.0004349464324441277
confirm2-0232-cylinder-rho8.5-sp3.5x1x1-rot0,confirm2,cylinder,3.5x1x1,3.5,8.5,8.403109239915853,10.098184407314912,29.410882339705484,5,577,98,0.02748515739786318,52839,17795.237426994023,17426.087599174076,-0.020744304723913087,18509.840115013583,0.040156962836335186,181984.10774949356,184936.5,0.016223352066382146,0.8727087161424515,0.9008088710560244,0.03219877880649702
confirm2-0233-cylinder-rho8.5-sp3.5x1x1-rot1,confirm2,cylinder,3.5x1x1,3.5,8.5,8.496097543542431,10.043034523182072,29.736341402398512,5,577,98,0.027384211993690365,51978,17795.237426994023,17304.75964633828,-0.02756230607587884,21301.242919818233,0.19701931526386196,181984.10774949356,181923.0,-0.00033578618621843415,0.8727087161424515,0.8972434412042195,0.02811330356618469
confirm2-0234-box-rho8.5-sp3.5x1x1-rot0,confirm2,box,3.5x1x1,3.5,8.5,8.571428571428571,11.869184022204726,30.0,5,577,98,0.02730483219859083,85800,27118.315000000002,25846.97373934509,-0.04688127786165597,26741.39266251953,-0.013899179852452925,301222.1712500001,300300.0,-0.00306143218533117,0.8013324191666675,0.8390309430799663,0.047044800649027385
confirm2-0235-box-rho8.5-sp3.5x1x1-rot1,confirm2,box,3.5x1x1,3.5,8.5,8.523676508672171,11.88189726400596,29.832867780352597,5,577,98,0.027354906451358272,86076,27118.315000000002,25886.48545508382,-0.04542426566385782,31917.11506916134,0.17695789982383991,301222.1712500001,301266.0,0.00014550306777905142,0.8013324191666675,0.8395459043620546,0.04768743193383651
confirm2-0236-capsule-rho8.5-sp3.5x1x1-rot0,confirm2,capsule,3.5x1x1,3.5,8.5,8.403109239915853,13.906542855258673,29.410882339705484,5,577,98,0.02748515739786318,138001,36146.57602358161,36452.71459588583,0.008469365732026723,39676.16060273233,0.09764644310565007,482533.61903274804,483003.5,0.0009737787145149834,0.8230672927423681,0.8166847280185595,-0.007754608620812342
confirm2-0237-capsule-rho8.5-sp3.5x1x1-rot1,confirm2,capsule,3.5x1x1,3.5,8.5,8.486483851588083,13.901704148518428,29.702693480558292,5,577,98,0.027394494766807737,137857,36146.57602358161,36198.629778807765,0.0014400743017040085,42345.794966739006,0.17150224516737334,482533.61903274804,482499.5,-7.070809452913718e-05,0.8230672927423681,0.8218449761084233,-0.001485074968623934
confirm2-0238-torus-rho8.5-sp3.5x1x1-rot0,confirm2,torus,3.5x1x1,3.5,8.5,8.403109239915853,19.618436946227273,29.410882339705484,5,577,98,0.02748515739786318,387452,90846.25415048716,91215.9628495053,0.004069608620358878,107453.45294229817,0.18280554269525662,1351338.0304884966,1356082.0,0.003510572043760485,0.6506584872679023,0.6495370251984345,-0.0017235801751803725
confirm2-0239-torus-rho8.5-sp3.5x1x1-rot1,confirm2,torus,3.5x1x1,3.5,8.5,8.504500609221266,19.595624907560588,29.765752132274432,5,577,98,0.027375252648871,386102,90846.25415048716,91169.32390188776,0.003556225343814834,109337.92837812573,0.20354911053357294,1351338.0304884966,1351357.0,1.4037576887115932e-05,0.6506584872679023,0.6483588661343838,-0.003534298220214782
confirm2-0240-sphere-rho9.5-sp3.5x1x1-offset0,confirm2,sphere,3.5x1x1,3.5,9.5,9.363411204670824,9.504948938944086,32.77193921634788,5,577,98,0.026582811827681505,44063,13892.908112337464,13931.030680568947,0.0027440308338058106,16417.921346826894,0.18174835780041732,153979.73157840688,154220.5,0.0015636371042153652,0.9999999999999993,0.9983027796535865,-0.0016972203464128421
confirm2-0241-sphere-rho9.5-sp3.5x1x1-offset1,confirm2,sphere,3.5x1x1,3.5,9.5,9.37647947509825,9.503726409711389,32.817678162843876,5,577,98,0.026572409075243084,44046,13892.908112337464,13926.244907506913,0.0023995548592050664,16408.43084932981,0.18106523966414634,153979.73157840688,154161.0,0.0011772226106319117,0.9999999999999993,0.9983889720613028,-0.0016110279386964965
confirm2-0242-ellipsoid-rho9.5-sp3.5x1x1-rot0,confirm2,ellipsoid,3.5x1x1,3.5,9.5,9.497582936339807,14.424087011976173,33.24154027718932,5,577,98,0.02647804057710487,153989,35530.294130694274,35696.151320450896,0.004668050006750191,39443.44252306607,0.11013554737198938,538929.060524424,538961.5,6.0192477919995824e-05,0.9013768296955862,0.8972247102545806,-0.004606419096004344
confirm2-0243-ellipsoid-rho9.5-sp3.5x1x1-rot1,confirm2,ellipsoid,3.5x1x1,3.5,9.5,9.506174148350928,14.425054866163235,33.27160951922825,5,577,98,0.026471482642371685,154020,35530.294130694274,35572.137018704656,0.0011776679319475125,40933.99649981287,0.15208718366478124,538929.060524424,539070.0,0.0002615176762577054,0.9013768296955862,0.9004735147142127,-0.0010021502124462067
confirm2-0244-cylinder-rho9.5-sp3.5x1x1-rot0,confirm2,cylinder,3.5x1x1,3.5,9.5,9.398219544799158,11.242375955524656,32.89376840679705,5,577,98,0.026555199346162888,72912,22228.65297973994,21647.474851276518,-0.02614544970372845,22906.033740813153,0.030473315755597197,254066.55710437137,255192.0,0.004429716797265337,0.8727087161424515,0.8987831415362695,0.02987758104338889
confirm2-0245-cylinder-rho9.5-sp3.5x1x1-rot1,confirm2,cylinder,3.5x1x1,3.5,9.5,9.450191662023558,11.22714180720384,33.075670817082454,5,577,98,0.026514537821732822,72616,22228.65297973994,21727.249852790977,-0.02255661318776092,26681.644886016387,0.20032666443329128,254066.55710437137,254156.0,0.0003520451359204646,0.8727087161424515,0.8930578873515692,0.02331725446614663
confirm2-0246-box-rho9.5-sp3.5x1x1-rot0,confirm2,box,3.5x1x1,3.5,9.5,9.714285714285714,13.356858479464472,34.0,5,577,98,0.026317901597333555,122275,33874.435000000005,32923.51983977498,-0.02807176445083226,33935.29279566857,0.0017965700584692268,420533.8637500001,427962.5,0.01766477539705602,0.8013324191666674,0.8341580445494636,0.04096380552896228
confirm2-0247-box-rho9.5-sp3.5x1x1-rot1,confirm2,box,3.5x1x1,3.5,9.5,9.506174148350928,13.2793986047419,33.27160951922825,5,577,98,0.026471482642371685,120160,33874.435000000005,32464.645100016023,-0.041618108168711365,39901.93236620366,0.1779364693818113,420533.8637500001,420560.0,6.215016732991074e-05,0.8013324191666674,0.8361652360251972,0.04346862304005317
confirm2-0248-capsule-rho9.5-sp3.5x1x1-rot0,confirm2,capsule,3.5x1x1,3.5,9.5,9.424241429983224,15.539000015395187,32.984845004941285,5,577,98,0.026534756465773874,192528,45151.95136509676,45552.11707559192,0.008862644877946524,49395.67024807865,0.09398749676768925,673661.3256555302,673848.0,0.00027710414322523746,0.8230672927423683,0.8159875282710233,-0.008601683645763747
confirm2-0249-capsule-rho9.5-sp3.5x1x1-rot1,confirm2,capsule,3.5x1x1,3.5,9.5,9.490059245852786,15.538569548332651,33.21520736048475,5,577,98,0.026483798274391002,192512,45151.95136509676,45228.849146354245,0.0017030887687599083,52883.66122298685,0.171237557273479,673661.3256555302,673792.0,0.00019397631939566118,0.8230672927423683,0.8217741719815693,-0.001571099680671928
confirm2-0250-torus-rho9.5-sp3.5x1x1-rot0,confirm2,torus,3.5x1x1,3.5,9.5,9.237236091615548,21.9049205826758,32.33032632065442,5,577,98,0.02668553309876981,539324,113479.23096306529,113992.52483603431,0.0045232406724371454,134187.7991797886,0.1824877384255752,1886592.2147609605,1887634.0,0.0005522047800730068,0.6506584872679024,0.6479670853048614,-0.0041364279659860115
confirm2-0251-torus-rho9.5-sp3.5x1x1-rot1,confirm2,torus,3.5x1x1,3.5,9.5,9.480377156021175,21.901332291311377,33.18132004607411,5,577,98,0.026491227922699114,539059,113479.23096306529,113956.27355021724,0.004203787627951261,136666.52492183045,0.20433072873319058,1886592.2147609605,1886706.5,6.057760556066327e-05,0.6506584872679024,0.64796087398595,-0.004145974170381761
confirm2-0252-sphere-rho11-sp3.5x1x1-offset0,confirm2,sphere,3.5x1x1,3.5,11.0,10.79304386715663,11.000742059643425,37.77565353504821,5,577,98,0.02565897888566066,68311,18626.502843133883,18679.963257333933,0.0028701262201646927,21979.74829597831,0.18002549813479884,239040.11982021815,239088.5,0.0002023935556016987,0.9999999999999994,0.9972726261729837,-0.002727373827015711
confirm2-0253-sphere-rho11-sp3.5x1x1-offset1,confirm2,sphere,3.5x1x1,3.5,11.0,10.774118648551317,10.999238822623807,37.70941526992961,5,577,98,0.025668861991087425,68283,18626.502843133883,18670.851692046843,0.0023809541322088457,21956.868156083776,0.1787971333640621,239040.11982021815,238990.5,-0.00020757946513527692,0.9999999999999994,0.9974866389669033,-0.002513361033096184
confirm2-0254-ellipsoid-rho11-sp3.5x1x1-rot0,confirm2,ellipsoid,3.5x1x1,3.5,11.0,11.140109551361087,16.702936502047642,38.9903834297638,5,577,98,0.025486571110064894,239113,47636.18382065382,47900.37672604252,0.0055460552084392045,52930.77074139321,0.11114632819188563,836640.4193707636,836895.5,0.00030488681078577606,0.9013768296955862,0.8965875085036203,-0.005313339586933141
confirm2-0255-ellipsoid-rho11-sp3.5x1x1-rot1,confirm2,ellipsoid,3.5x1x1,3.5,11.0,11.044437144405988,16.701026948282255,38.65553000542096,5,577,98,0.02553247844324354,239031,47636.18382065382,47712.593985459636,0.0016040362320686175,54888.575031724424,0.15224542835704957,836640.4193707636,836608.5,-3.815183921851428e-05,0.9013768296955862,0.899910414516716,-0.0016268614086356603
confirm2-0256-cylinder-rho11-sp3.5x1x1-rot0,confirm2,cylinder,3.5x1x1,3.5,11.0,10.860901604998977,12.955336466034392,38.01315561749642,5,577,98,0.025623966018324534,111576,29802.404549014216,28868.14249343238,-0.03134854619013416,30545.332262064134,0.02492844870379729,394416.19770336,390516.0,-0.009888533295717594,0.8727087161424513,0.8950030301329133,0.02554611129473683
confirm2-0257-cylinder-rho11-sp3.5x1x1-rot1,confirm2,cylinder,3.5x1x1,3.5,11.0,10.906841140929364,12.997579534011416,38.17394399325278,5,577,98,0.02560063244936146,112671,29802.404549014216,29232.058317001567,-0.01913759109855162,35786.14111488054,0.20078032817872926,394416.19770336,394348.5,-0.00017164027175908814,0.8727087161424513,0.8896343096228642,0.019394321572984152
confirm2-0258-box-rho11-sp3.5x1x1-rot0,confirm2,box,3.5x1x1,3.5,11.0,11.142857142857142,15.465393819318804,39.0,5,577,98,0.025485270149804652,189805,45416.14000000001,44393.056020057105,-0.022526880971013852,45575.05319297918,0.003499046660045968,652842.1900000001,664317.5,0.0175774638584556,0.8013324191666675,0.8293786987195687,0.034999556840677126
confirm2-0259-box-rho11-sp3.5x1x1-rot1,confirm2,box,3.5x1x1,3.5,11.0,11.091456539303811,15.375735447346784,38.82009788756334,5,577,98,0.025509768258806128,186523,45416.14000000001,43735.71161348665,-0.03700068712385851,53570.65245467935,0.17955098021715066,652842.1900000001,652830.5,-1.790631821763089e-05,0.8013324191666675,0.8321115523983615,0.03840994385788399
confirm2-0260-capsule-rho11-sp3.5x1x1-rot0,confirm2,capsule,3.5x1x1,3.5,11.0,10.935805262288365,17.99180494653601,38.27531841800928,5,577,98,0.025586071925272846,298847,60536.134240185114,61047.66959184995,0.008450082881659604,66168.85283272454,0.09304721325928855,1045800.5242134545,1045964.5,0.00015679451554007073,0.8230672927423685,0.8162558954830301,-0.00827562620869493
confirm2-0261-capsule-rho11-sp3.5x1x1-rot1,confirm2,capsule,3.5x1x1,3.5,11.0,10.995360802796489,17.99182501453611,38.48376280978771,5,577,98,0.025556493551493135,298848,60536.134240185114,60664.51325692835,0.0021207006088939107,70878.61744978276,0.17084809493388664,1045800.5242134545,1045968.0,0.00016014123407659397,0.8230672927423685,0.8214131902857639,-0.002009680704348371
confirm2-0262-torus-rho11-sp3.5x1x1-rot0,confirm2,torus,3.5x1x1,3.5,11.0,10.977713973393216,25.322543101990902,38.421998906876254,5,577,98,0.025565207713582026,833195,152143.8996845529,152884.96030773304,0.004870787620907757,179923.18554058071,0.18258560424456016,2928770.068927643,2916182.5,-0.004297902748047311,0.6506584872679024,0.64564802360466,-0.007700604481901463
confirm2-0263-torus-rho11-sp3.5x1x1-rot1,confirm2,torus,3.5x1x1,3.5,11.0,10.999072317097232,25.3601632537037,38.49675310984031,5,577,98,0.025554666108949815,836914,152143.8996845529,152837.11942819285,0.004556342680036796,183271.58377921395,0.2045937047702837,2928770.068927643,2929199.0,0.00014645433484439252,0.6506584872679024,0.6477705489555806,-0.0044384855785839505
confirm2-0264-sphere-rho13-sp3.5x1x1-offset0,confirm2,sphere,3.5x1x1,3.5,13.0,12.755151020314122,13.00069347268686,44.64302857109943,5,577,98,0.024860741337347225,112752,26015.528764377075,26109.070671738038,0.0035956181482288407,30700.852953190068,0.18009721160188685,394568.85292638565,394632.0,0.00016004069542230326,0.9999999999999994,0.9965235727080916,-0.003476427291907891
confirm2-0265-sphere-rho13-sp3.5x1x1-offset1,confirm2,sphere,3.5x1x1,3.5,13.0,12.68857754044952,13.00192325971332,44.41002139157332,5,577,98,0.024881914992273057,112784,26015.528764377075,26111.65785015386,0.0036950656143655003,30689.782455810444,0.17967167739576362,394568.85292638565,394744.0,0.000443894829293745,0.9999999999999994,0.9966133562533798,-0.0033866437466196775
confirm2-0266-ellipsoid-rho13-sp3.5x1x1-rot0,confirm2,ellipsoid,3.5x1x1,3.5,13.0,12.936264483053453,19.73793081662689,45.27692569068709,5,577,98,0.024804783529933396,394575,66533.18236107848,66909.31877473966,0.005653365738916172,73869.64537709914,0.11026773041165172,1380990.9852423496,1381012.5,1.5579216577243926e-05,0.901376829695586,0.8963189725307307,-0.005611257132672742
confirm2-0267-ellipsoid-rho13-sp3.5x1x1-rot1,confirm2,ellipsoid,3.5x1x1,3.5,13.0,12.996074760621896,19.737997514091653,45.48626166217664,5,577,98,0.024786816088306886,394579,66533.18236107848,66670.33946212678,0.002061484152433124,76660.02453523276,0.15220739208287792,1380990.9852423496,1381026.5,2.5716864215485913e-05,0.901376829695586,0.8995379002272096,-0.002040133945974021
confirm2-0268-cylinder-rho13-sp3.5x1x1-rot0,confirm2,cylinder,3.5x1x1,3.5,13.0,12.885682610033921,15.251998931145902,45.09988913511872,5,577,98,0.02482017436436915,182056,41624.84602300332,40119.70381115652,-0.03615970641705224,42246.51526358893,0.014935052017779338,651038.6073285363,637196.0,-0.02126234477143829,0.8727087161424514,0.8925689336897181,0.022756983149031518
confirm2-0269-cylinder-rho13-sp3.5x1x1-rot1,confirm2,cylinder,3.5x1x1,3.5,13.0,12.892807676992563,15.361323566200232,45.12482686947397,5,577,98,0.024817995413361327,185999,41624.84602300332,40992.691391573564,-0.015186954231143801,50102.870350010926,0.20367701353951806,651038.6073285363,650996.5,-6.46771605590235e-05,0.8727087161424514,0.8861286819242616,0.015377371090240954
confirm2-0270-box-rho13-sp3.5x1x1-rot0,confirm2,box,3.5x1x1,3.5,13.0,13.142857142857142,18.20113777568697,46.0,5,577,98,0.024743756616594757,309400,63432.46,61778.27925248684,-0.026077827464253467,63186.67385445138,-0.0038747692513994014,1077606.53,1082900.0,0.004912247515797885,0.8013324191666675,0.8254812620848542,0.030135861648153295
confirm2-0271-box-rho13-sp3.5x1x1-rot1,confirm2,box,3.5x1x1,3.5,13.0,13.078257388755224,18.17144043505116,45.77390086064329,5,577,98,0.024762528747830578,307888,63432.46,61396.68931697215,-0.03209351620649503,75015.16313885438,0.18259899015195646,1077606.53,1077608.0,1.364134272652251e-06,0.8013324191666675,0.8279034817246569,0.03315860175184415
confirm2-0272-capsule-rho13-sp3.5x1x1-rot0,confirm2,capsule,3.5x1x1,3.5,13.0,12.929952570268298,21.26682901540583,45.254833995939045,5,577,98,0.02480669423289008,493552,84550.4684842255,85317.34426822804,0.009070035893953943,92352.6942051696,0.09227891767861407,1726238.731552937,1727432.0,0.0006912534316672048,0.8230672927423682,0.8160449904299832,-0.00853186899091507
confirm2-0273-capsule-rho13-sp3.5x1x1-rot1,confirm2,capsule,3.5x1x1,3.5,13.0,12.9866493455583,21.26228930279046,45.45327270945405,5,577,98,0.024789631082091035,493236,84550.4684842255,84801.74522842767,0.0029719142744792926,99111.36765453254,0.17221547593226716,1726238.731552937,1726326.0,5.0554100929245394e-05,0.8230672927423682,0.8206561125114296,-0.00292950558502314
confirm2-0274-torus-rho13-sp3.5x1x1-rot0,confirm2,torus,3.5x1x1,3.5,13.0,12.720704639704996,29.987346282888957,44.52246623896749,5,577,98,0.024871655482675455,1383690,212498.50451809453,213597.55506698322,0.005172038981550164,251279.54672378156,0.18250030650161486,4834340.977786651,4842915.0,0.0017735658805917431,0.6506584872679024,0.648075710994265,-0.003969480647954771
confirm2-0275-torus-rho13-sp3.5x1x1-rot1,confirm2,torus,3.5x1x1,3.5,13.0,12.999215046945514,29.96967317947657,45.4972526643093,5,577,98,0.024785879570246007,1381245,212498.50451809453,213534.51370624907,0.004875371666751338,256013.87924321604,0.20477967515021311,4834340.977786651,4834357.5,3.4176764578397467e-06,0.6506584872679024,0.6475031512428193,-0.004849450344269313
confirm2-0276-sphere-rho15-sp3.5x1x1-offset0,confirm2,sphere,3.5x1x1,3.5,15.0,14.708736817806967,15.0005111542148,51.480578862324386,5,577,98,0.024361646076280392,173198,34636.05900582747,34774.56980288541,0.003999034562062631,40863.45813187542,0.17979525687377418,606131.0326019806,606193.0,0.00010223432671541133,0.9999999999999993,0.9960847776041614,-0.0039152223958379695
confirm2-0277-sphere-rho15-sp3.5x1x1-offset1,confirm2,sphere,3.5x1x1,3.5,15.0,14.741306673730778,15.000944186874817,51.59457335805772,5,577,98,0.024354965868581515,173213,34636.05900582747,34775.977740536546,0.004039684038115832,40860.232173450786,0.17970211814733617,606131.0326019806,606245.5,0.00018884926173146077,0.9999999999999993,0.9961019583639426,-0.0038980416360567816
confirm2-0278-ellipsoid-rho15-sp3.5x1x1-rot0,confirm2,ellipsoid,3.5x1x1,3.5,15.0,15.02446983682123,22.774016090505487,52.58564442887431,5,577,98,0.024298706532655374,606099,88579.68065824057,89103.88660505998,0.005917902874835512,98355.023261247,0.1103564895511624,2121458.614106932,2121346.5,-5.2847652170395776e-05,0.9013768296955862,0.8960423805366659,-0.005918112140426257
confirm2-0279-ellipsoid-rho15-sp3.5x1x1-rot1,confirm2,ellipsoid,3.5x1x1,3.5,15.0,15.051611887374829,22.774967944291753,52.6806416058119,5,577,98,0.02429348003835624,606175,88579.68065824057,88807.05225725408,0.0025668595475158984,102108.38780076451,0.1527292381502321,2121458.614106932,2121612.5,7.253777756699442e-05,0.9013768296955862,0.8991125228530333,-0.0025120535251805798
confirm2-0280-cylinder-rho15-sp3.5x1x1-rot0,confirm2,cylinder,3.5x1x1,3.5,15.0,14.901034069034626,17.726340753464232,52.15361924162119,5,577,98,0.02432283680768262,285813,55417.69440932396,54442.697238025954,-0.017593607631824604,57244.64539685924,0.032966925221412646,1000116.2037932683,1000345.5,0.00022926956473856563,0.8727087161424514,0.8884735565562095,0.01806426373675052
confirm2-0281-cylinder-rho15-sp3.5x1x1-rot1,confirm2,cylinder,3.5x1x1,3.5,15.0,14.907195906538504,17.724872807145676,52.175185672884766,5,577,98,0.024321618007246533,285742,55417.69440932396,54718.94011992248,-0.012608866118470452,66806.14698024835,0.205502099867372,1000116.2037932683,1000097.0,-1.9201561973991588e-05,0.8727087161424514,0.8838417872922446,0.012756915272948754
confirm2-0282-box-rho15-sp3.5x1x1-rot0,confirm2,box,3.5x1x1,3.5,15.0,15.142857142857142,20.936737893076323,53.0,5,577,98,0.02427611535293713,470925,84451.5,82029.19702220485,-0.028682770321369566,83668.29451592357,-0.009274026915761513,1655403.7500000002,1648237.5,-0.0043290043290045155,0.8013324191666674,0.8226129170602959,0.026556392059813083
confirm2-0283-box-rho15-sp3.5x1x1-rot1,confirm2,box,3.5x1x1,3.5,15.0,15.051611887374829,20.967162723791137,52.6806416058119,5,577,98,0.02429348003835624,472981,84451.5,82025.27021377633,-0.028729268115115447,99930.96753989137,0.18329416931483,1655403.7500000002,1655433.5,1.7971446542697223e-05,0.8013324191666674,0.825044957668963,0.02959138796225802
confirm2-0284-capsule-rho15-sp3.5x1x1-rot0,confirm2,capsule,3.5x1x1,3.5,15.0,14.848898811641465,24.532146887494275,51.97114584074513,5,577,98,0.024333209872844593,757585,112567.19176893927,113637.45703444452,0.009507790402217164,123146.3341245591,0.09398069001610243,2651823.2676336654,2651547.5,-0.00010399170903696575,0.8230672927423682,0.8152589193747665,-0.009486919765193336
confirm2-0285-capsule-rho15-sp3.5x1x1-rot1,confirm2,capsule,3.5x1x1,3.5,15.0,14.993876301030772,24.53281609804127,52.478567053607705,5,577,98,0.024304631707616025,757647,112567.19176893927,112887.84380456441,0.002848538997786587,131831.19483586063,0.17113337167070464,2651823.2676336654,2651764.5,-2.2161218050431586e-05,0.8230672927423682,0.8207172873823578,-0.002855180105845845
